session_index,session_id,record_type,run_order_index,phase,repetition,path,step_index,layer,layer_path,dispatch,metric,value,unit,detail
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,4,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,8288416,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7586125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,8191959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7953292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7888833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7684917,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7467334,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7507667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7476084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7789083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7296584,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7634042,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,9753958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7538625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7757125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,8750875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7415083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7353209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7629541,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7192750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7360792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7426291,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,5,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,8981959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7547459,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7637792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,8216000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7907750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,8428333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,8845750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,9978708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,11854542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,9481583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,8221959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7821125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,9212583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7575917,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7709875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,9417667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7725208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7369334,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7299958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7268125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7534000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7174709,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,6,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7053833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7332792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7057708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7117292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7345500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7474708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7070000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7072000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7546375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7228084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7113459,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7092709,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7432125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7034459,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7078166,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7199208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7208041,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7380209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7414500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7348583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7120958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7247209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,15,measured,5,same_q8_reference,7,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7014125,ns,
0,apple-m4-g3-ad15f5d-0,run,16,measured,6,same_q8_reference,,,,,prefill_ns,296060875,ns,
0,apple-m4-g3-ad15f5d-0,run,16,measured,6,same_q8_reference,,,,,time_to_first_token_ns,296098417,ns,
0,apple-m4-g3-ad15f5d-0,run,16,measured,6,same_q8_reference,,,,,q_projection_ns,1262721751,ns,
0,apple-m4-g3-ad15f5d-0,run,16,measured,6,same_q8_reference,,,,,native_work_ns,,ns,native boundary does not expose a separate work-only timer
0,apple-m4-g3-ad15f5d-0,run,16,measured,6,same_q8_reference,,,,,total_ns,1830040125,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,1,,,,cached_step_ns,218449375,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,2,,,,cached_step_ns,218428667,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,3,,,,cached_step_ns,216925041,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,4,,,,cached_step_ns,216475584,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,5,,,,cached_step_ns,216747375,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,6,,,,cached_step_ns,222073333,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,16,measured,6,same_q8_reference,7,,,,cached_step_ns,224831791,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7592750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7362083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7245417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7408667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7600125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7345833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7325042,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7409000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7546583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,8567000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7864833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7776292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7472458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7518458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7709417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7450500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7487750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7386416,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7321541,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7728125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7613750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,0,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7650500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7125209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7140292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7156458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7079125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7062834,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7017666,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7259958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7005084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6931250,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7120292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6970292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6941250,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7192375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7116042,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7245125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7201750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7421083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7016583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6910125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7236792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7053625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,1,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7359209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7370292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7098041,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,6969208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7109083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7147542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7238709,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,6907375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7104542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6818583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6865083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7061000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,6960375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7178250,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6840000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7226542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6973542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,6947875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6897000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7070708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7236750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6897125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,2,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7124625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7289625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,6866875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7343333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7013584,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,6969958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7051000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7127209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7276084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,6961209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7075542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7064875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7282333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7224792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7597375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7092792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6946875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7228750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6955083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6954500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,16,measured,6,same_q8_reference,3,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7133000,ns,
